"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Verkehr","Personenwagendichte","privat","450,2","13127","29161","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Personenwagendichte","privat","347,9","480833","1382273","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Gesamtstadt","#100","Stadt München"
"Verkehr","Personenwagendichte","privat","311,8","19598","62856","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","gesamt","338,1","21249","62856","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","gesamt","381,7","10689","28004","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Verkehr","Personenwagendichte","gesamt","371,5","33167","89286","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Verkehr","Personenwagendichte","privat","285,2","19668","68970","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Verkehr","Personenwagendichte","privat","415","26041","62756","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Personenwagendichte","gesamt","387","40529","104737","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Verkehr","Personenwagendichte","privat","357,6","17703","49502","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Verkehr","Personenwagendichte","privat","398,2","26380","66244","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Verkehr","Personenwagendichte","privat","-88888888","5","","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","99","99 nicht zuzuordnen"
"Verkehr","Personenwagendichte","gesamt","432","597166","1382273","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Gesamtstadt","#100","Stadt München"
"Verkehr","Personenwagendichte","privat","374,9","7201","19207","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Verkehr","Personenwagendichte","privat","280,3","15785","56322","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Verkehr","Personenwagendichte","privat","311,9","12030","38567","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","6","06 Sendling"
"Verkehr","Personenwagendichte","privat","425","32954","77542","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Personenwagendichte","privat","328,8","13332","40550","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Personenwagendichte","gesamt","384","15573","40550","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Personenwagendichte","gesamt","486,6","30539","62756","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Personenwagendichte","privat","361,1","20267","56130","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Verkehr","Personenwagendichte","privat","272,2","13848","50877","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2012","Stadtbezirk","3","03 Maxvorstadt"
"Verkehr","Personenwagendichte","gesamt","333,6","21607","64770","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2012","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","privat","325","30632","94257","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2012","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Verkehr","Personenwagendichte","gesamt","595,8","40830","68530","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2012","Stadtbezirk","12","12 Schwabing -  Freimann"
"Verkehr","Personenwagendichte","privat","414,4","27295","65869","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2012","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Personenwagendichte","privat","451,6","13726","30393","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2012","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Personenwagendichte","gesamt","47,6","1","21","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2012","Stadtbezirk","99","99 nicht zuzuordnen"
"Verkehr","Personenwagendichte","gesamt","488","32141","65869","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2012","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Personenwagendichte","gesamt","304","15558","51183","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2012","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Verkehr","Personenwagendichte","privat","369,2","17702","47949","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2012","Stadtbezirk","20","20 Hadern"
"Verkehr","Personenwagendichte","privat","394,7","16228","41116","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2012","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Verkehr","Personenwagendichte","gesamt","425,1","17478","41116","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2012","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Verkehr","Personenwagendichte","gesamt","484,1","39126","80816","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2012","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Personenwagendichte","gesamt","411,5","17957","43637","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Verkehr","Personenwagendichte","privat","320,6","13307","41502","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","3","03 Maxvorstadt"
"Verkehr","Personenwagendichte","gesamt","402,3","18790","46707","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Verkehr","Personenwagendichte","gesamt","450,1","27685","61509","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","21","21 Pasing - Obermenzing"
"Verkehr","Personenwagendichte","privat","402,8","15132","37566","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Verkehr","Personenwagendichte","gesamt","462","585753","1267813","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Gesamtstadt","#100","Stadt München"
"Verkehr","Personenwagendichte","privat","383,9","6971","18159","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","1","01 Altstadt - Lehel"
"Verkehr","Personenwagendichte","privat","300,4","15511","51636","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","5","05 Au - Haidhausen"
"Verkehr","Personenwagendichte","gesamt","388,8","13653","35113","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","6","06 Sendling"
"Verkehr","Personenwagendichte","gesamt","517,9","24106","46546","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","10","10 Moosach"
"Verkehr","Personenwagendichte","privat","392,8","16823","42823","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","20","20 Hadern"
"Verkehr","Personenwagendichte","privat","404,9","24907","61509","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","21","21 Pasing - Obermenzing"
"Verkehr","Personenwagendichte","privat","368","466575","1267813","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Gesamtstadt","#100","Stadt München"
"Verkehr","Personenwagendichte","privat","367,5","17846","48564","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","7","07 Sendling - Westpark"
"Verkehr","Personenwagendichte","privat","269,1","6815","25328","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","8","08 Schwanthalerhöhe"
"Verkehr","Personenwagendichte","gesamt","398,8","32568","81661","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Verkehr","Personenwagendichte","gesamt","345","15441","44761","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Verkehr","Personenwagendichte","privat","424,7","33061","77850","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Verkehr","Personenwagendichte","gesamt","392,4","20782","52961","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Verkehr","Personenwagendichte","privat","438,1","32011","73070","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Personenwagendichte","gesamt","421,7","42480","100724","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Verkehr","Personenwagendichte","privat","324","14504","44761","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Verkehr","Personenwagendichte","privat","381,2","17804","46707","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Verkehr","Personenwagendichte","gesamt","428,7","16106","37566","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Verkehr","Personenwagendichte","gesamt","393,9","13","33","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","99","99 nicht zuzuordnen"
"Verkehr","Personenwagendichte","privat","342,7","18627","54351","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","gesamt","350,2","18081","51636","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","5","05 Au - Haidhausen"
"Verkehr","Personenwagendichte","privat","381","17732","46546","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","10","10 Moosach"
"Verkehr","Personenwagendichte","gesamt","496,4","38642","77850","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Verkehr","Personenwagendichte","privat","291,9","12738","43637","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Verkehr","Personenwagendichte","gesamt","469,2","22787","48564","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","7","07 Sendling - Westpark"
"Verkehr","Personenwagendichte","gesamt","583,7","42649","73070","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Personenwagendichte","gesamt","426,6","16044","37607","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Personenwagendichte","gesamt","537,3","25749","47919","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Personenwagendichte","gesamt","410,2","17564","42823","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","20","20 Hadern"
"Verkehr","Personenwagendichte","privat","450,9","12163","26977","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Personenwagendichte","gesamt","515,7","13913","26977","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Personenwagendichte","gesamt","422,4","20574","48708","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","25","25 Laim"
"Verkehr","Personenwagendichte","privat","393,9","13","33","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","99","99 nicht zuzuordnen"
"Verkehr","Personenwagendichte","gesamt","452,1","18764","41502","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","3","03 Maxvorstadt"
"Verkehr","Personenwagendichte","privat","336,1","11801","35113","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","6","06 Sendling"
"Verkehr","Personenwagendichte","privat","349,9","28571","81661","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Verkehr","Personenwagendichte","privat","367,7","19472","52961","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Verkehr","Personenwagendichte","privat","360,1","17542","48708","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","25","25 Laim"
"Verkehr","Personenwagendichte","gesamt","495,4","37992","76684","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Personenwagendichte","gesamt","358,8","16666","46446","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Verkehr","Personenwagendichte","privat","312,2","19365","62028","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","gesamt","582,8","37137","63720","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","12","12 Schwabing -  Freimann"
"Verkehr","Personenwagendichte","privat","293,6","14218","48425","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Verkehr","Personenwagendichte","gesamt","387,7","18024","46490","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","20","20 Hadern"
"Verkehr","Personenwagendichte","gesamt","527,7","15162","28732","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Personenwagendichte","gesamt","389,4","21485","55180","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Verkehr","Personenwagendichte","gesamt","393,3","20190","51338","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","25","25 Laim"
"Verkehr","Personenwagendichte","privat","279","15510","55590","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","5","05 Au - Haidhausen"
"Verkehr","Personenwagendichte","privat","310,7","11843","38112","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","6","06 Sendling"
"Verkehr","Personenwagendichte","privat","359","17480","48692","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","10","10 Moosach"
"Verkehr","Personenwagendichte","gesamt","390,5","15536","39787","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Personenwagendichte","privat","357,3","17478","48911","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Verkehr","Personenwagendichte","gesamt","384","18782","48911","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Verkehr","Personenwagendichte","privat","278","13518","48619","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","3","03 Maxvorstadt"
"Verkehr","Personenwagendichte","gesamt","339,5","21057","62028","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","gesamt","353,1","13456","38112","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","6","06 Sendling"
"Verkehr","Personenwagendichte","privat","256,8","7142","27814","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","8","08 Schwanthalerhöhe"
"Verkehr","Personenwagendichte","privat","424,9","32584","76684","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Personenwagendichte","privat","331,5","13189","39787","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Personenwagendichte","privat","-88888888","3","","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2009","Stadtbezirk","99","99 nicht zuzuordnen"
"Verkehr","Personenwagendichte","privat","330,9","18544","56033","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","privat","326,5","11742","35966","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","6","06 Sendling"
"Verkehr","Personenwagendichte","gesamt","452","582302","1288307","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Gesamtstadt","#100","Stadt München"
"Verkehr","Personenwagendichte","gesamt","377,4","16587","43945","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Verkehr","Personenwagendichte","gesamt","448,7","18937","42201","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","3","03 Maxvorstadt"
"Verkehr","Personenwagendichte","privat","355,3","17576","49472","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","7","07 Sendling - Westpark"
"Verkehr","Personenwagendichte","gesamt","390,9","32114","82156","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Verkehr","Personenwagendichte","privat","372,4","17576","47198","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","10","10 Moosach"
"Verkehr","Personenwagendichte","privat","302,8","19565","64612","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Verkehr","Personenwagendichte","gesamt","690,4","44611","64612","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Verkehr","Personenwagendichte","gesamt","622,9","46008","73860","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Personenwagendichte","privat","346,1","13264","38327","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Personenwagendichte","gesamt","427","16039","37560","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Verkehr","Personenwagendichte","gesamt","514,9","14204","27586","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Personenwagendichte","gesamt","384,6","20531","53389","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Verkehr","Personenwagendichte","gesamt","522,6","26647","50990","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Personenwagendichte","gesamt","333,6","15057","45132","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Verkehr","Personenwagendichte","gesamt","394,6","18491","46857","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Verkehr","Personenwagendichte","privat","400,9","25146","62724","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","21","21 Pasing - Obermenzing"
"Verkehr","Personenwagendichte","privat","349,8","17113","48927","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","25","25 Laim"
"Verkehr","Personenwagendichte","gesamt","357,5","20031","56033","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","4","04 Schwabing West"
"Verkehr","Personenwagendichte","gesamt","418,8","20721","49472","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","7","07 Sendling - Westpark"
"Verkehr","Personenwagendichte","gesamt","412,2","15797","38327","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Personenwagendichte","gesamt","341,9","17952","52502","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","5","05 Au - Haidhausen"
"Verkehr","Personenwagendichte","privat","268,9","6860","25507","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","8","08 Schwanthalerhöhe"
"Verkehr","Personenwagendichte","privat","354,2","21170","59767","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","12","12 Schwabing -  Freimann"
"Verkehr","Personenwagendichte","gesamt","487,9","38614","79148","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Verkehr","Personenwagendichte","privat","444,5","12261","27586","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Personenwagendichte","privat","360,4","464261","1288307","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Gesamtstadt","#100","Stadt München"
"Verkehr","Personenwagendichte","privat","382,1","7119","18631","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","1","01 Altstadt - Lehel"
"Verkehr","Personenwagendichte","privat","309,2","13050","42201","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","3","03 Maxvorstadt"
"Verkehr","Personenwagendichte","gesamt","373,4","13431","35966","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","6","06 Sendling"
"Verkehr","Personenwagendichte","gesamt","407,9","10404","25507","","","","alle zugelassenen Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","8","08 Schwanthalerhöhe"
"Verkehr","Personenwagendichte","privat","345,2","28359","82156","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Verkehr","Personenwagendichte","privat","441,7","22522","50990","","","","privat zugelassene Personenkraftwagen","Einwohner/innen mit Hauptwohnsitz","","","","2005","Stadtbezirk","15","15 Trudering - Riem"
