"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Wahlen","Wahlbeteiligung","Stadtratswahl","53,7","25806","48088","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","21","21 Pasing - Obermenzing"
"Wahlen","Wahlbeteiligung","Stadtratswahl","38,9","17079","43865","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Wahlen","Wahlbeteiligung","Stadtratswahl","45,6","16017","35098","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Wahlen","Wahlbeteiligung","Stadtratswahl","45,7","31856","69721","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Wahlen","Wahlbeteiligung","Stadtratswahl","49","18427","37638","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Wahlen","Wahlbeteiligung","Stadtratswahl","48,1","7316","15202","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","1","01 Altstadt - Lehel"
"Wahlen","Wahlbeteiligung","Stadtratswahl","47,6","471553","989782","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Gesamtstadt","#100","Stadt München"
"Wahlen","Wahlbeteiligung","Stadtratswahl","42,8","14713","34342","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","17","17 Obergiesing"
"Wahlen","Wahlbeteiligung","Stadtratswahl","51,3","14026","27359","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Wahlen","Wahlbeteiligung","Stadtratswahl","51,2","16881","32968","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","20","20 Hadern"
"Wahlen","Wahlbeteiligung","Stadtratswahl","44,6","21482","48136","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","12","12 Schwabing - Freimann"
"Wahlen","Wahlbeteiligung","Stadtratswahl","56,4","11695","20754","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","23","23 Allach - Untermenzing"
"Wahlen","Wahlbeteiligung","Stadtratswahl","45","16833","37386","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Wahlen","Wahlbeteiligung","Stadtratswahl","47,7","18225","38226","","","","Wähler/innen bei der Stadtratswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","7","07 Sendling - Westpark"
"Wahlen","Wahlbeteiligung","Landtagswahl","57","13843","24272","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","6","06 Sendling"
"Wahlen","Wahlbeteiligung","Landtagswahl","59","25390","43069","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","4","04 Schwabing West"
"Wahlen","Wahlbeteiligung","Landtagswahl","59","34644","58684","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Wahlen","Wahlbeteiligung","Landtagswahl","52,6","17418","33114","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Wahlen","Wahlbeteiligung","Landtagswahl","55,3","19149","34650","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","25","25 Laim"
"Wahlen","Wahlbeteiligung","Landtagswahl","60,6","22936","37865","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","15","15 Trudering - Riem"
"Wahlen","Wahlbeteiligung","Landtagswahl","55,7","19104","34298","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","7","07 Sendling - Westpark"
"Wahlen","Wahlbeteiligung","Landtagswahl","60,8","32288","53077","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","13","13 Bogenhausen"
"Wahlen","Wahlbeteiligung","Landtagswahl","60,1","34169","56855","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Wahlen","Wahlbeteiligung","Landtagswahl","61,5","12078","19629","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","23","23 Allach - Untermenzing"
"Wahlen","Wahlbeteiligung","Landtagswahl","57","503015","882602","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Gesamtstadt","#100","Stadt München"
"Wahlen","Wahlbeteiligung","Landtagswahl","56,4","16886","29939","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Wahlen","Wahlbeteiligung","Landtagswahl","52,5","7748","14761","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","8","08 Schwanthalerhöhe"
"Wahlen","Wahlbeteiligung","Landtagswahl","52,1","15427","29600","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","17","17 Obergiesing"
"Wahlen","Wahlbeteiligung","Landtagswahl","54,2","16291","30036","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","10","10 Moosach"
"Wahlen","Wahlbeteiligung","Landtagswahl","48,6","17575","36179","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Wahlen","Wahlbeteiligung","Landtagswahl","58,8","17757","30212","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","20","20 Hadern"
"Wahlen","Wahlbeteiligung","Landtagswahl","52","12866","24765","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","14","14 Berg am Laim"
"Wahlen","Wahlbeteiligung","Landtagswahl","54","33537","62123","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Wahlen","Wahlbeteiligung","Landtagswahl","58,8","7785","13241","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","1","01 Altstadt - Lehel"
"Wahlen","Wahlbeteiligung","Landtagswahl","58,2","14864","25521","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Wahlen","Wahlbeteiligung","Landtagswahl","55,5","18452","33233","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","3","03 Maxvorstadt"
"Wahlen","Wahlbeteiligung","Landtagswahl","58","21592","37218","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","5","05 Au - Haidhausen"
"Wahlen","Wahlbeteiligung","Landtagswahl","62,9","27903","44389","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","21","21 Pasing - Obermenzing"
"Wahlen","Wahlbeteiligung","Landtagswahl","56,1","23608","42117","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","12","12 Schwabing - Freimann"
"Wahlen","Wahlbeteiligung","Landtagswahl","58,4","19705","33755","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2008","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Wahlen","Wahlbeteiligung","Landtagswahl","54,6","12166","22301","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","6","06 Sendling"
"Wahlen","Wahlbeteiligung","Landtagswahl","60,3","19635","32556","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","15","15 Trudering - Riem"
"Wahlen","Wahlbeteiligung","Landtagswahl","55,9","21004","37569","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","4","04 Schwabing West"
"Wahlen","Wahlbeteiligung","Landtagswahl","56","30934","55254","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Wahlen","Wahlbeteiligung","Landtagswahl","51,9","16846","32449","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Wahlen","Wahlbeteiligung","Landtagswahl","53,4","18130","33920","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","25","25 Laim"
"Wahlen","Wahlbeteiligung","Landtagswahl","54,1","17542","32399","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","7","07 Sendling - Westpark"
"Wahlen","Wahlbeteiligung","Landtagswahl","57,9","29764","51380","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","13","13 Bogenhausen"
"Wahlen","Wahlbeteiligung","Landtagswahl","59,6","32526","54585","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Wahlen","Wahlbeteiligung","Landtagswahl","60,5","11087","18323","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","23","23 Allach - Untermenzing"
"Wahlen","Wahlbeteiligung","Landtagswahl","55,1","457426","829827","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Gesamtstadt","#100","Stadt München"
"Wahlen","Wahlbeteiligung","Landtagswahl","52,7","14109","26749","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Wahlen","Wahlbeteiligung","Landtagswahl","50,5","6480","12827","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","8","08 Schwanthalerhöhe"
"Wahlen","Wahlbeteiligung","Landtagswahl","51,3","14273","27815","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","17","17 Obergiesing"
"Wahlen","Wahlbeteiligung","Landtagswahl","58","16766","28887","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","20","20 Hadern"
"Wahlen","Wahlbeteiligung","Landtagswahl","53","32558","61481","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Wahlen","Wahlbeteiligung","Landtagswahl","51,8","12529","24172","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","14","14 Berg am Laim"
"Wahlen","Wahlbeteiligung","Landtagswahl","48,5","16680","34388","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Wahlen","Wahlbeteiligung","Landtagswahl","53,6","15812","29513","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","10","10 Moosach"
"Wahlen","Wahlbeteiligung","Landtagswahl","54,8","6806","12414","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","1","01 Altstadt - Lehel"
"Wahlen","Wahlbeteiligung","Landtagswahl","57,3","14580","25433","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Wahlen","Wahlbeteiligung","Landtagswahl","53,6","18093","33786","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","5","05 Au - Haidhausen"
"Wahlen","Wahlbeteiligung","Landtagswahl","53,4","14928","27933","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","3","03 Maxvorstadt"
"Wahlen","Wahlbeteiligung","Landtagswahl","55,6","18118","32558","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Wahlen","Wahlbeteiligung","Landtagswahl","59,9","25317","42231","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","21","21 Pasing - Obermenzing"
"Wahlen","Wahlbeteiligung","Landtagswahl","53,3","20743","38904","","","","Wähler/innen bei der Landtagswahl","alle Wahlberechtigte","","","","2003","Stadtbezirk","12","12 Schwabing - Freimann"
"Wahlen","Wahlbeteiligung","Bundestagswahl","73,4","657183","895087","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Gesamtstadt","#100","Stadt München"
"Wahlen","Wahlbeteiligung","Bundestagswahl","74,2","22751","30650","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","20","20 Hadern"
"Wahlen","Wahlbeteiligung","Bundestagswahl","75,8","45514","60045","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Wahlen","Wahlbeteiligung","Bundestagswahl","71,3","10989","15413","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","8","08 Schwanthalerhöhe"
"Wahlen","Wahlbeteiligung","Bundestagswahl","71,5","24814","34683","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","7","07 Sendling - Westpark"
"Wahlen","Wahlbeteiligung","Bundestagswahl","76,5","33519","43805","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","4","04 Schwabing West"
"Wahlen","Wahlbeteiligung","Bundestagswahl","75,9","23271","30646","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Wahlen","Wahlbeteiligung","Bundestagswahl","71,7","25158","35084","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","25","25 Laim"
"Wahlen","Wahlbeteiligung","Bundestagswahl","76,3","15054","19735","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","23","23 Allach - Untermenzing"
"Wahlen","Wahlbeteiligung","Bundestagswahl","69,1","43033","62274","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Wahlen","Wahlbeteiligung","Bundestagswahl","76,4","26135","34222","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","3","03 Maxvorstadt"
"Wahlen","Wahlbeteiligung","Bundestagswahl","73,9","31762","42957","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","12","12 Schwabing - Freimann"
"Wahlen","Wahlbeteiligung","Bundestagswahl","69,6","20980","30136","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","10","10 Moosach"
"Wahlen","Wahlbeteiligung","Bundestagswahl","77,8","10376","13343","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","1","01 Altstadt - Lehel"
"Wahlen","Wahlbeteiligung","Bundestagswahl","72,4","18599","25703","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Wahlen","Wahlbeteiligung","Bundestagswahl","74,4","18470","24836","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","6","06 Sendling"
"Wahlen","Wahlbeteiligung","Bundestagswahl","75,6","28632","37849","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","5","05 Au - Haidhausen"
"Wahlen","Wahlbeteiligung","Bundestagswahl","76,7","29984","39094","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","15","15 Trudering - Riem"
"Wahlen","Wahlbeteiligung","Bundestagswahl","77,2","41389","53581","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","13","13 Bogenhausen"
"Wahlen","Wahlbeteiligung","Bundestagswahl","74,5","25535","34264","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Wahlen","Wahlbeteiligung","Bundestagswahl","69,3","20715","29886","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","17","17 Obergiesing"
"Wahlen","Wahlbeteiligung","Bundestagswahl","66,8","22107","33114","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Wahlen","Wahlbeteiligung","Bundestagswahl","76,7","34553","45051","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","21","21 Pasing - Obermenzing"
"Wahlen","Wahlbeteiligung","Bundestagswahl","75,7","43381","57296","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Wahlen","Wahlbeteiligung","Bundestagswahl","64,4","23542","36549","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Wahlen","Wahlbeteiligung","Bundestagswahl","68","16920","24871","","","","Wähler/innen bei der Bundestagswahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","14","14 Berg am Laim"
"Wahlen","Wahlbeteiligung","Europawahl","38,9","11790","30286","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","10","10 Moosach"
"Wahlen","Wahlbeteiligung","Europawahl","36","13196","36674","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Wahlen","Wahlbeteiligung","Europawahl","43,1","18552","43052","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","12","12 Schwabing - Freimann"
"Wahlen","Wahlbeteiligung","Europawahl","39,2","9797","24978","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","14","14 Berg am Laim"
"Wahlen","Wahlbeteiligung","Europawahl","45,1","15465","34284","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","3","03 Maxvorstadt"
"Wahlen","Wahlbeteiligung","Europawahl","44,5","11041","24809","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","6","06 Sendling"
"Wahlen","Wahlbeteiligung","Europawahl","46,2","24835","53712","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","13","13 Bogenhausen"
"Wahlen","Wahlbeteiligung","Europawahl","44,3","17242","38905","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","15","15 Trudering - Riem"
"Wahlen","Wahlbeteiligung","Europawahl","39","11662","29906","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","17","17 Obergiesing"
"Wahlen","Wahlbeteiligung","Europawahl","45,3","8954","19759","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","23","23 Allach - Untermenzing"
"Wahlen","Wahlbeteiligung","Europawahl","43,2","387606","896685","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Gesamtstadt","#100","Stadt München"
"Wahlen","Wahlbeteiligung","Europawahl","44,9","13817","30767","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Wahlen","Wahlbeteiligung","Europawahl","46,5","20447","43961","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","4","04 Schwabing West"
"Wahlen","Wahlbeteiligung","Europawahl","45,1","17114","37972","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","5","05 Au - Haidhausen"
"Wahlen","Wahlbeteiligung","Europawahl","46,8","6252","13372","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","1","01 Altstadt - Lehel"
"Wahlen","Wahlbeteiligung","Europawahl","44,5","13652","30667","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","20","20 Hadern"
"Wahlen","Wahlbeteiligung","Europawahl","41,8","10764","25765","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Wahlen","Wahlbeteiligung","Europawahl","41,9","14746","35175","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","25","25 Laim"
"Wahlen","Wahlbeteiligung","Europawahl","47,4","21302","44976","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","21","21 Pasing - Obermenzing"
"Wahlen","Wahlbeteiligung","Europawahl","39,6","24815","62605","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Wahlen","Wahlbeteiligung","Europawahl","41,2","6329","15372","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","8","08 Schwanthalerhöhe"
"Wahlen","Wahlbeteiligung","Europawahl","44,3","15227","34358","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Wahlen","Wahlbeteiligung","Europawahl","46","27560","59975","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Wahlen","Wahlbeteiligung","Europawahl","41,7","14498","34805","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","7","07 Sendling - Westpark"
"Wahlen","Wahlbeteiligung","Europawahl","46","26420","57384","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Wahlen","Wahlbeteiligung","Europawahl","36,6","12129","33166","","","","Wähler/innen bei der Europawahl","alle Wahlberechtigte","","","","2009","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
