"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Bevölkerung","Ausländer/innenanteil","gesamt","16,6","10050","60616","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","33,7","20800","61655","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,9","25939","100129","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,2","13338","53010","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,9","9","43","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Ausländer/innenanteil","gesamt","23,9","11054","46333","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Ausländer/innenanteil","gesamt","15,8","7456","47186","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,3","14208","77659","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,1","9784","48606","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","25","25 Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","40,2","10089","25078","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Ausländer/innenanteil","gesamt","19,2","8949","46495","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,7","6650","37532","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,4","4079","18193","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Ausländer/innenanteil","gesamt","31,1","13684","44059","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","25","13007","52000","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,3","10781","48448","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,6","12332","44616","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2002","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Ausländer/innenanteil","gesamt","33,2","9286","28004","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Ausländer/innenanteil","gesamt","19,3","9574","49502","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Ausländer/innenanteil","gesamt","19,5","7574","38863","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Ausländer/innenanteil","gesamt","26,8","15015","56130","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Ausländer/innenanteil","gesamt","24,2","9344","38567","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,5","14672","65158","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Ausländer/innenanteil","gesamt","27","10960","40550","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","23","317454","1382273","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,2","10865","48875","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","18","13987","77542","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","16,9","11221","66244","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","19,9","12481","62856","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,7","18464","89286","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,5","10076","46851","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Ausländer/innenanteil","gesamt","15,9","4639","29161","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,7","11078","62756","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Ausländer/innenanteil","gesamt","19,7","16467","83584","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,9","11356","51805","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","25","25 Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","26","12567","48421","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2010","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Ausländer/innenanteil","gesamt","40,9","10168","24883","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,9","8717","46153","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,6","6576","37423","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Ausländer/innenanteil","gesamt","23","4219","18374","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Ausländer/innenanteil","gesamt","32,2","14301","44451","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,5","13257","52028","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,2","10724","48388","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,4","12035","43974","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,7","11144","53789","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,9","17923","81968","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,1","7526","41689","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,4","4652","26682","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,6","282148","1247934","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Ausländer/innenanteil","gesamt","24,9","10392","41726","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","16,4","11610","70984","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","16,3","9729","59758","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,8","8902","34462","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Ausländer/innenanteil","gesamt","22","12681","57653","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Ausländer/innenanteil","gesamt","24,8","9194","37017","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,6","25600","99995","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Ausländer/innenanteil","gesamt","25","13079","52413","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Ausländer/innenanteil","gesamt","62,4","58","93","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Ausländer/innenanteil","gesamt","33,3","20054","60225","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Ausländer/innenanteil","gesamt","23,6","10741","45507","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Ausländer/innenanteil","gesamt","13,6","5835","43003","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,5","13454","76762","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Ausländer/innenanteil","gesamt","19,7","9577","48534","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","25","25 Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","26,2","9425","35966","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2005","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Ausländer/innenanteil","gesamt","23,5","14068","59767","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2005","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Ausländer/innenanteil","gesamt","26","9967","38327","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2005","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","35,4","22896","64612","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2005","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Ausländer/innenanteil","gesamt","26,9","27367","101820","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2005","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Ausländer/innenanteil","gesamt","24,8","9678","39002","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Ausländer/innenanteil","gesamt","23,3","15521","66706","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,5","11358","41342","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,5","19848","92139","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Ausländer/innenanteil","gesamt","22","10419","47459","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Ausländer/innenanteil","gesamt","16,6","4933","29693","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,2","13418","49384","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,7","12173","64983","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,9","17844","85468","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,8","12009","52733","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","25","25 Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","36,2","25517","70470","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Ausländer/innenanteil","gesamt","28,8","30494","105900","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,2","12882","63644","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Ausländer/innenanteil","gesamt","33,5","9603","28678","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,2","10179","50455","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,3","8078","39789","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,1","4356","19707","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Ausländer/innenanteil","gesamt","26,2","12614","48231","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,7","12423","57297","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","24,2","12907","53271","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Ausländer/innenanteil","gesamt","28,6","14509","50656","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2011","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,7","11868","54580","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Ausländer/innenanteil","gesamt","21,9","17972","82235","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Ausländer/innenanteil","gesamt","18,2","7614","41858","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,3","4647","26794","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","33,4","20372","61034","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,8","25868","100387","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,9","4227","18462","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Ausländer/innenanteil","gesamt","31,5","14025","44484","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","24,9","12954","51947","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,3","10846","48608","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Ausländer/innenanteil","gesamt","27,1","11981","44143","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,7","8965","34820","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,8","13537","59392","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,2","9479","37544","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","23,8","11011","46174","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Ausländer/innenanteil","gesamt","14,7","6687","45403","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Ausländer/innenanteil","gesamt","18","13945","77518","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Ausländer/innenanteil","gesamt","20,1","9787","48739","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","25","25 Laim"
"Bevölkerung","Ausländer/innenanteil","gesamt","22,8","287107","1260597","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Ausländer/innenanteil","gesamt","25","10533","42159","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Ausländer/innenanteil","gesamt","16,6","11921","71716","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Ausländer/innenanteil","gesamt","16,5","10002","60445","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Ausländer/innenanteil","gesamt","40,3","10028","24905","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Ausländer/innenanteil","gesamt","19,1","8892","46580","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Ausländer/innenanteil","gesamt","17,7","6659","37693","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Ausländer/innenanteil","gesamt","25","13240","52896","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Ausländer/innenanteil","gesamt","58","47","81","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,9","9261","35691","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Ausländer/innenanteil","gesamt","23,5","13996","59602","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Ausländer/innenanteil","gesamt","25,5","9725","38127","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","","","2004","Stadtbezirk","14","14 Berg am Laim"
